Person1Id,Person2Id,creationDate
3470,17592186054970,2012-08-27T13:41:47.090+00:00
3470,19791209300224,2011-09-03T11:30:11.869+00:00
3470,19791209300521,2012-04-24T04:04:55.252+00:00
3470,19791209300656,2012-11-23T07:15:53.997+00:00
3470,19791209300876,2012-10-15T23:54:02.499+00:00
3470,19791209301133,2012-01-29T09:03:13.134+00:00
3470,19791209301273,2012-08-01T13:25:43.743+00:00
3470,19791209301422,2012-11-09T11:05:22.434+00:00
3470,19791209302984,2012-02-03T23:44:16.761+00:00
3470,19791209303272,2012-09-08T12:19:51.000+00:00
3470,19791209303398,2012-07-25T07:38:51.577+00:00
3470,19791209304752,2012-08-27T04:16:01.150+00:00
3470,19791209305198,2012-09-08T12:47:03.050+00:00
3470,19791209305634,2012-07-20T03:41:46.419+00:00
3470,19791209306092,2011-12-29T08:10:04.315+00:00
3470,19791209306158,2011-09-01T17:29:03.633+00:00
3470,19791209306220,2011-12-11T09:51:25.316+00:00
3470,19791209306347,2011-12-28T08:37:48.147+00:00
3470,19791209306391,2012-10-20T23:26:31.536+00:00
3470,19791209307130,2012-02-16T15:43:21.733+00:00
3470,19791209307335,2012-07-20T20:23:16.227+00:00
3470,19791209307364,2011-09-30T10:03:03.384+00:00
3470,19791209308176,2012-02-20T09:47:53.660+00:00
3470,19791209308454,2012-06-17T09:29:02.718+00:00
3470,19791209308691,2012-01-31T14:33:46.225+00:00
3470,19791209308738,2012-03-12T03:12:21.189+00:00
3470,19791209309107,2012-08-05T05:21:31.961+00:00
3470,19791209309576,2011-12-28T18:33:35.573+00:00
3470,19791209309876,2012-07-24T18:27:16.812+00:00
3470,19791209310082,2012-06-03T05:19:05.241+00:00
3470,19791209310216,2011-09-18T14:25:08.372+00:00
3470,19791209310578,2011-08-28T07:41:52.830+00:00
3470,21990232555854,2012-07-25T19:28:16.900+00:00
3470,21990232555930,2012-10-28T04:47:36.202+00:00
3470,21990232555981,2011-11-06T05:54:14.572+00:00
3470,21990232556407,2012-09-19T01:39:25.961+00:00
3470,21990232556594,2012-10-12T16:25:27.855+00:00
3470,21990232556998,2012-08-02T03:26:09.704+00:00
3470,21990232557152,2012-11-14T01:32:33.165+00:00
3470,21990232557426,2012-01-21T07:29:44.051+00:00
3470,21990232558316,2012-02-26T15:23:03.089+00:00
3470,21990232558615,2012-07-09T10:24:57.249+00:00
3470,21990232558923,2012-05-26T19:45:30.972+00:00
3470,21990232559098,2011-10-13T20:09:01.198+00:00
3470,21990232559187,2012-05-06T11:23:47.070+00:00
3470,21990232559271,2011-12-26T17:46:31.289+00:00
3470,21990232559495,2011-11-17T14:22:20.595+00:00
3470,21990232559545,2012-07-14T20:46:15.957+00:00
3470,21990232559802,2011-11-06T18:31:50.409+00:00
3470,21990232559877,2012-09-15T20:24:18.940+00:00
3470,21990232559881,2011-12-17T15:59:48.472+00:00
3470,21990232559990,2012-05-05T18:27:41.890+00:00
3470,21990232560034,2012-01-08T06:14:28.863+00:00
3470,21990232560648,2012-05-03T23:44:02.313+00:00
3470,21990232560674,2011-12-31T07:23:18.578+00:00
3470,21990232561265,2012-03-10T14:58:47.649+00:00
3470,21990232561641,2012-05-23T18:08:29.957+00:00
3470,21990232561874,2012-06-16T17:01:07.521+00:00
3470,21990232562086,2011-12-23T10:03:48.001+00:00
3470,21990232562309,2012-05-07T23:08:38.057+00:00
3470,21990232562378,2012-07-08T00:15:54.616+00:00
3470,21990232562533,2012-01-06T16:30:18.485+00:00
3470,21990232562554,2012-10-04T13:47:47.121+00:00
3470,21990232562809,2011-11-06T17:50:34.927+00:00
3470,21990232562901,2012-05-17T20:52:00.305+00:00
3470,21990232562958,2012-02-14T20:15:00.627+00:00
3470,21990232563493,2011-11-15T19:52:15.684+00:00
3470,21990232563544,2012-09-29T01:56:06.799+00:00
3470,21990232564131,2012-03-03T11:08:57.875+00:00
3470,21990232564402,2012-01-08T12:49:28.429+00:00
3470,21990232564477,2012-02-20T20:27:32.073+00:00
3470,21990232564566,2012-05-26T20:18:11.827+00:00
3470,21990232564988,2012-01-04T14:52:25.462+00:00
3470,21990232565214,2012-08-23T12:23:14.657+00:00
3470,21990232565563,2012-06-23T03:53:45.727+00:00
3470,21990232565630,2011-11-30T00:45:38.290+00:00
3470,21990232565643,2012-09-24T10:52:26.488+00:00
3470,21990232565710,2012-03-08T20:02:05.712+00:00
3470,21990232566100,2012-07-31T00:22:16.607+00:00
3470,24189255811081,2012-09-12T02:24:26.005+00:00
3470,24189255811363,2012-04-09T09:43:11.986+00:00
3470,24189255811473,2012-02-15T15:22:49.295+00:00
3470,24189255811549,2012-08-30T06:23:59.496+00:00
3470,24189255811663,2012-05-04T11:43:28.339+00:00
3470,24189255812121,2012-06-22T00:50:19.092+00:00
3470,24189255812191,2012-02-17T20:29:34.662+00:00
3470,24189255812566,2012-01-07T13:32:05.127+00:00
3470,24189255813300,2012-04-09T19:07:17.736+00:00
3470,24189255813538,2012-05-21T09:18:48.022+00:00
3470,24189255814034,2012-01-29T09:09:28.301+00:00
3470,24189255814636,2012-03-07T19:06:05.959+00:00
3470,24189255814693,2012-07-27T06:27:27.892+00:00
3470,24189255815805,2012-02-13T16:22:49.041+00:00
3470,24189255815921,2012-05-04T21:16:53.754+00:00
3470,24189255816110,2011-12-01T16:18:58.659+00:00
3470,24189255816268,2012-11-10T01:21:38.468+00:00
3470,24189255816670,2012-05-01T14:08:33.423+00:00
3470,24189255817033,2012-08-02T16:55:07.580+00:00
3470,24189255817057,2012-04-08T04:11:22.230+00:00
3470,24189255817058,2012-08-17T12:44:36.259+00:00
3470,24189255817059,2012-07-17T13:35:30.489+00:00
3470,24189255817544,2011-12-26T04:04:04.965+00:00
3470,24189255818358,2012-06-15T05:55:56.565+00:00
3470,24189255818426,2012-09-15T21:38:05.423+00:00
3470,24189255818587,2012-05-18T11:29:32.375+00:00
3470,24189255818920,2012-07-26T00:24:50.690+00:00
3470,24189255819262,2012-10-21T22:19:42.910+00:00
3470,24189255819844,2012-05-31T00:44:58.483+00:00
3470,24189255821296,2012-07-16T20:03:23.891+00:00
3470,24189255821687,2012-01-15T11:18:36.858+00:00
3470,26388279068163,2012-06-04T02:54:34.104+00:00
3470,26388279068167,2012-06-16T20:14:38.719+00:00
3470,26388279068919,2012-04-14T09:39:33.373+00:00
3470,26388279068951,2012-09-07T22:57:03.996+00:00
3470,26388279069173,2012-06-23T10:55:12.664+00:00
3470,26388279069626,2012-11-07T11:28:43.425+00:00
3470,26388279069712,2012-02-25T08:51:54.286+00:00
3470,26388279069775,2012-04-10T12:08:13.130+00:00
3470,26388279069972,2012-10-16T04:34:07.983+00:00
3470,26388279070251,2012-03-05T10:26:08.997+00:00
3470,26388279070256,2012-06-29T05:42:21.828+00:00
3470,26388279070357,2012-06-28T10:17:47.807+00:00
3470,26388279070472,2012-06-07T21:29:09.424+00:00
3470,26388279070488,2012-06-08T02:14:26.724+00:00
3470,26388279071519,2012-03-21T18:43:09.949+00:00
3470,26388279071780,2012-09-07T19:28:58.167+00:00
3470,26388279072526,2012-04-04T21:25:46.513+00:00
3470,26388279072670,2012-03-05T13:11:58.664+00:00
3470,26388279072707,2012-03-15T00:43:19.452+00:00
3470,26388279072833,2012-08-15T08:55:14.766+00:00
3470,26388279072907,2012-10-15T04:12:44.255+00:00
3470,26388279073100,2012-06-17T20:15:17.683+00:00
3470,26388279073603,2012-10-01T02:31:34.746+00:00
3470,26388279074456,2012-08-02T20:02:10.169+00:00
3470,26388279074647,2012-06-16T19:45:53.836+00:00
3470,26388279075289,2012-08-15T12:31:19.339+00:00
3470,26388279075360,2012-09-16T14:52:53.096+00:00
3470,26388279075572,2012-08-03T02:32:04.710+00:00
3470,26388279075756,2012-03-21T08:32:58.631+00:00
3470,26388279075872,2012-07-09T04:05:45.286+00:00
3470,26388279076049,2012-06-10T11:20:21.556+00:00
3470,26388279076520,2012-10-21T12:11:39.970+00:00
3470,26388279076700,2012-08-27T00:54:10.198+00:00
3470,26388279076723,2012-11-02T07:41:15.447+00:00
3470,26388279077017,2012-09-11T18:56:21.034+00:00
3470,28587302322210,2012-08-14T23:34:51.660+00:00
3470,28587302322295,2012-05-30T16:12:21.941+00:00
3470,28587302322498,2012-10-13T22:34:39.015+00:00
3470,28587302322536,2012-10-17T18:39:15.561+00:00
3470,28587302322869,2012-08-24T23:28:46.568+00:00
3470,28587302323030,2012-11-12T19:37:22.271+00:00
3470,28587302323380,2012-11-13T17:23:54.657+00:00
3470,28587302323750,2012-09-12T18:50:34.529+00:00
3470,28587302323833,2012-04-22T22:52:18.236+00:00
3470,28587302323960,2012-11-28T01:02:28.333+00:00
3470,28587302323988,2012-11-20T19:21:43.022+00:00
3470,28587302324197,2012-06-05T16:35:35.567+00:00
3470,28587302325087,2012-06-04T04:39:28.066+00:00
3470,28587302325133,2012-07-21T16:23:02.013+00:00
3470,28587302325374,2012-09-19T14:09:42.465+00:00
3470,28587302325438,2012-06-15T00:49:10.909+00:00
3470,28587302326093,2012-09-13T10:07:12.332+00:00
3470,28587302326101,2012-05-07T05:40:21.049+00:00
3470,28587302326105,2012-06-30T14:07:23.806+00:00
3470,28587302326207,2012-06-04T05:39:26.606+00:00
3470,28587302326380,2012-06-21T12:36:43.892+00:00
3470,28587302327210,2012-09-19T15:55:50.493+00:00
3470,28587302327239,2012-11-12T19:29:00.040+00:00
3470,28587302327924,2012-11-15T03:58:52.553+00:00
3470,28587302328377,2012-05-28T17:58:24.636+00:00
3470,28587302328571,2012-04-21T07:21:30.829+00:00
3470,28587302328636,2012-11-12T12:20:24.891+00:00
3470,28587302328745,2012-07-31T23:52:12.725+00:00
3470,28587302329645,2012-11-25T11:13:12.430+00:00
3470,28587302330093,2012-09-06T23:27:54.752+00:00
3470,28587302330216,2012-10-03T14:41:02.262+00:00
3470,28587302330231,2012-04-22T09:08:14.952+00:00
3470,28587302330388,2012-10-16T16:16:06.784+00:00
3470,28587302331001,2012-04-08T11:59:21.779+00:00
3470,28587302331142,2012-06-20T20:47:38.061+00:00
3470,28587302331392,2012-10-29T13:10:08.987+00:00
3470,28587302331472,2012-08-16T01:59:51.206+00:00
3470,28587302331673,2012-11-12T01:49:59.229+00:00
3470,28587302331809,2012-11-01T01:16:23.768+00:00
3470,28587302332051,2012-05-05T04:33:19.729+00:00
3470,28587302332293,2012-10-30T07:07:44.213+00:00
3470,28587302332495,2012-10-19T21:36:43.517+00:00
3470,28587302332574,2012-11-02T19:01:06.010+00:00
3470,28587302332757,2012-06-13T12:27:15.087+00:00
3470,30786325578411,2012-10-07T02:08:30.849+00:00
3470,30786325578516,2012-10-28T06:01:55.414+00:00
3470,30786325578695,2012-09-22T10:18:45.743+00:00
3470,30786325579754,2012-09-01T02:28:09.410+00:00
3470,30786325579846,2012-08-20T05:36:25.367+00:00
3470,30786325579938,2012-06-11T04:11:01.682+00:00
3470,30786325579963,2012-09-25T04:22:53.537+00:00
3470,30786325580399,2012-10-19T10:47:56.111+00:00
3470,30786325580485,2012-10-30T06:55:21.527+00:00
3470,30786325580550,2012-06-27T01:45:37.540+00:00
3470,30786325581192,2012-09-29T02:29:26.198+00:00
3470,30786325581207,2012-10-10T20:49:43.283+00:00
3470,30786325581872,2012-08-17T01:42:11.977+00:00
3470,30786325582414,2012-07-09T14:08:50.022+00:00
3470,30786325583096,2012-10-09T08:10:59.054+00:00
3470,30786325583435,2012-07-16T04:38:21.241+00:00
3470,30786325584816,2012-10-29T18:28:34.155+00:00
3470,30786325585060,2012-11-03T19:45:10.794+00:00
3470,30786325585714,2012-11-09T13:55:43.724+00:00
3470,30786325585943,2012-09-09T23:13:10.965+00:00
3470,30786325586272,2012-10-13T11:44:47.988+00:00
3470,30786325587052,2012-11-19T12:34:00.040+00:00
3470,30786325587323,2012-11-03T18:33:43.340+00:00
3470,30786325587352,2012-07-28T15:25:54.248+00:00
3470,30786325588330,2012-08-21T14:04:28.213+00:00
3470,32985348833350,2012-10-31T03:40:17.631+00:00
3470,32985348834018,2012-08-01T16:36:13.166+00:00
3470,32985348834299,2012-11-24T21:17:35.700+00:00
3470,32985348834692,2012-08-22T05:03:14.052+00:00
3470,32985348834993,2012-08-29T21:11:14.060+00:00
3470,32985348835195,2012-11-08T09:05:47.446+00:00
3470,32985348835360,2012-08-14T22:03:21.673+00:00
3470,32985348835752,2012-09-08T05:04:26.248+00:00
3470,32985348835837,2012-09-02T01:06:45.147+00:00
3470,32985348835973,2012-09-01T10:52:57.798+00:00
3470,32985348836499,2012-08-16T21:32:46.078+00:00
3470,32985348836820,2012-09-16T01:06:17.210+00:00
3470,32985348837078,2012-08-04T19:58:33.847+00:00
3470,32985348837087,2012-10-14T07:44:04.772+00:00
3470,32985348837838,2012-10-09T19:51:28.375+00:00
3470,32985348837903,2012-11-12T09:12:03.570+00:00
3470,32985348837969,2012-09-20T10:40:35.796+00:00
3470,32985348838032,2012-09-27T15:16:33.246+00:00
3470,32985348838233,2012-08-29T03:05:59.665+00:00
3470,32985348838559,2012-11-10T15:52:51.779+00:00
3470,32985348839543,2012-09-16T04:01:37.241+00:00
3470,32985348839582,2012-11-04T05:38:59.258+00:00
3470,32985348840025,2012-11-12T14:58:54.567+00:00
3470,32985348841466,2012-09-11T03:16:57.589+00:00
3470,32985348841855,2012-10-30T02:12:44.509+00:00
3470,32985348842205,2012-09-04T04:28:32.000+00:00
3470,32985348842338,2012-08-27T12:16:52.945+00:00
3470,32985348842566,2012-08-09T02:33:39.819+00:00
3470,35184372089026,2012-11-26T09:08:48.436+00:00
3470,35184372089235,2012-11-13T02:49:40.315+00:00
3470,35184372089372,2012-10-27T10:08:52.730+00:00
3470,35184372090151,2012-11-13T08:01:45.545+00:00
3470,35184372090859,2012-11-21T10:54:54.495+00:00
3470,35184372092225,2012-11-09T21:28:40.288+00:00
3470,35184372092400,2012-11-16T02:51:14.333+00:00
3470,35184372092553,2012-09-20T02:13:20.562+00:00
3470,35184372094150,2012-10-06T12:50:37.471+00:00
3470,35184372094224,2012-10-18T03:57:28.697+00:00
3470,35184372094637,2012-10-30T11:43:34.985+00:00
3470,35184372095047,2012-10-22T03:02:17.359+00:00
3470,35184372095059,2012-09-20T20:50:29.012+00:00
3470,35184372095326,2012-11-14T03:48:46.690+00:00
3470,35184372095846,2012-10-25T21:54:56.918+00:00
3470,35184372096582,2012-11-05T11:24:02.256+00:00
3470,35184372097104,2012-10-19T22:01:37.392+00:00
3470,35184372097393,2012-10-20T14:26:22.809+00:00
3470,35184372097588,2012-11-05T01:29:22.514+00:00
3470,35184372098503,2012-11-06T19:11:16.483+00:00
3470,35184372099027,2012-11-28T09:45:47.408+00:00
3470,35184372099288,2012-10-23T21:46:58.714+00:00
3470,37383395346298,2012-11-13T10:38:58.126+00:00
3470,37383395348170,2012-11-26T06:26:19.912+00:00
3470,37383395349598,2012-11-25T01:08:08.838+00:00
3470,37383395353344,2012-11-20T21:15:59.461+00:00
3470,37383395354459,2012-11-28T10:08:22.828+00:00
3486,3579,2012-07-22T14:06:04.804+00:00
3486,3702,2012-05-09T11:35:30.825+00:00
3486,5320,2010-09-03T09:00:06.225+00:00
3486,5322,2010-10-06T05:43:50.598+00:00
3486,5694,2012-10-16T21:16:19.248+00:00
3486,6299,2012-10-11T09:54:28.754+00:00
3486,9166,2011-02-02T06:48:46.675+00:00
3486,2199023256853,2012-09-10T01:38:29.175+00:00
3486,2199023257035,2012-10-12T20:13:10.425+00:00
3486,2199023259163,2010-11-21T19:35:28.505+00:00
3486,2199023259358,2011-07-15T05:13:18.648+00:00
3486,2199023260698,2012-03-22T03:46:32.471+00:00
3486,2199023264003,2010-08-30T18:07:36.367+00:00
3486,2199023264350,2012-04-11T14:11:32.136+00:00
3486,2199023264855,2010-06-14T18:00:03.933+00:00
3486,4398046512039,2012-09-09T14:09:30.059+00:00
3486,4398046512134,2011-11-19T20:36:20.783+00:00
3486,4398046512258,2011-01-05T23:24:21.769+00:00
3486,4398046512747,2010-11-29T03:01:05.588+00:00
3486,4398046513767,2010-12-07T11:58:30.952+00:00
3486,4398046514203,2011-04-04T08:34:04.098+00:00
3486,4398046517707,2011-03-25T07:53:57.917+00:00
3486,4398046517881,2011-06-27T07:51:46.968+00:00
3486,4398046518002,2012-04-09T02:53:13.963+00:00
3486,4398046520876,2011-06-21T22:00:41.536+00:00
3486,4398046521265,2012-03-22T15:33:12.598+00:00
3486,6597069772864,2012-03-12T01:10:36.024+00:00
3486,6597069773095,2011-11-01T03:59:23.871+00:00
3486,6597069773239,2011-07-07T10:11:57.822+00:00
3486,6597069776380,2012-08-12T18:52:38.495+00:00
3486,6597069777093,2011-08-11T00:54:15.815+00:00
3486,8796093022707,2012-01-17T04:32:24.316+00:00
3486,8796093023626,2011-04-20T10:12:28.241+00:00
3486,8796093023690,2012-07-20T04:51:10.325+00:00
3486,8796093026865,2011-12-23T22:11:34.821+00:00
3486,8796093028152,2012-03-05T10:54:41.949+00:00
3486,8796093028846,2011-02-18T03:12:42.913+00:00
3486,8796093030127,2012-03-02T01:19:29.403+00:00
3486,8796093031585,2011-09-30T04:56:21.229+00:00
3486,8796093032192,2012-05-03T11:21:05.886+00:00
3486,8796093032749,2012-09-03T02:35:15.097+00:00
3486,10995116279102,2011-11-28T15:45:43.204+00:00
3486,10995116280382,2011-11-18T06:43:53.890+00:00
3486,10995116281382,2011-08-12T04:24:22.853+00:00
3486,10995116286014,2012-11-28T06:04:06.303+00:00
3486,13194139534237,2012-10-27T16:34:54.038+00:00
3486,13194139539036,2011-06-12T11:48:15.439+00:00
3486,13194139539195,2011-07-24T13:00:32.892+00:00
3486,13194139539659,2011-05-23T14:28:49.009+00:00
3486,13194139539717,2011-12-03T08:31:05.120+00:00
3486,13194139541053,2011-11-02T09:18:36.072+00:00
3486,13194139541829,2011-04-27T17:35:19.785+00:00
3486,15393162788957,2012-07-27T07:34:38.733+00:00
3486,15393162789846,2011-04-19T16:33:39.872+00:00
3486,15393162792602,2012-06-01T14:01:23.474+00:00
3486,15393162793052,2012-09-11T19:30:35.578+00:00
3486,15393162793915,2011-12-10T14:09:48.147+00:00
3486,15393162794334,2012-03-25T03:19:35.401+00:00
3486,15393162795142,2011-06-30T06:03:52.737+00:00
3486,15393162795767,2011-12-01T23:32:32.420+00:00
3486,15393162795778,2012-07-23T23:32:06.849+00:00
3486,15393162795988,2011-06-25T23:56:08.181+00:00
3486,15393162797716,2011-07-11T19:13:35.044+00:00
3486,17592186044924,2011-11-15T02:18:23.018+00:00
3486,17592186047842,2012-09-25T05:09:14.662+00:00
3486,17592186053315,2012-06-11T04:59:30.416+00:00
3486,17592186054998,2011-08-02T01:26:42.481+00:00
3486,19791209300924,2012-10-15T22:28:36.747+00:00
3486,19791209302398,2011-10-16T21:06:50.583+00:00
3486,19791209302997,2011-09-10T03:12:08.623+00:00
3486,19791209308491,2011-12-25T02:01:18.512+00:00
3486,19791209310168,2012-05-24T06:32:11.867+00:00
3486,21990232556235,2012-04-20T21:39:45.417+00:00
3486,21990232556765,2012-05-17T06:33:08.308+00:00
3486,21990232557614,2011-11-20T20:38:08.128+00:00
3486,21990232559260,2012-10-22T05:16:38.402+00:00
3486,21990232560294,2012-05-13T00:18:26.591+00:00
3486,21990232562040,2011-11-14T19:33:49.488+00:00
3486,21990232564463,2012-06-15T15:51:57.850+00:00
3486,24189255812628,2012-07-06T06:26:31.905+00:00
3486,24189255813303,2012-09-04T17:52:15.508+00:00
3486,24189255815503,2012-06-15T07:09:54.502+00:00
3486,24189255816269,2012-03-31T08:16:57.938+00:00
3486,24189255818402,2012-08-18T08:08:04.003+00:00
3486,24189255820429,2012-05-03T15:58:58.826+00:00
3486,24189255820817,2012-07-27T03:17:44.882+00:00
3486,24189255821340,2011-11-29T16:44:12.519+00:00
3486,24189255821687,2012-05-21T16:37:48.929+00:00
3486,26388279068171,2012-07-14T09:12:49.928+00:00
3486,26388279068401,2012-04-21T16:50:04.748+00:00
3486,26388279068768,2012-09-29T15:54:15.609+00:00
3486,26388279073943,2012-10-15T06:55:35.069+00:00
3486,26388279074510,2012-11-15T15:22:33.894+00:00
3486,26388279076344,2012-05-05T16:08:14.522+00:00
3486,26388279076388,2012-07-07T17:59:30.478+00:00
3486,28587302324006,2012-09-26T07:12:30.332+00:00
3486,28587302326226,2012-11-07T06:47:45.597+00:00
3486,28587302326438,2012-07-14T21:21:01.642+00:00
3486,28587302326785,2012-06-02T21:12:34.575+00:00
3486,28587302327218,2012-07-30T23:05:38.375+00:00
3486,28587302327661,2012-06-12T23:55:26.865+00:00
3486,28587302329882,2012-07-23T19:17:11.232+00:00
3486,30786325578161,2012-09-14T02:12:06.378+00:00
3486,30786325580112,2012-08-27T05:52:28.924+00:00
3486,30786325586873,2012-07-11T18:20:35.418+00:00
3486,30786325588186,2012-09-29T23:49:02.627+00:00
3486,32985348833887,2012-09-29T00:20:45.001+00:00
3486,32985348837522,2012-10-29T04:29:55.496+00:00
3486,32985348839032,2012-11-21T22:26:44.448+00:00
3486,32985348839760,2012-09-16T10:48:35.333+00:00
3486,32985348842549,2012-08-27T15:00:53.939+00:00
3486,35184372089752,2012-11-10T11:03:22.486+00:00
3486,35184372092149,2012-11-22T04:58:30.530+00:00
3486,35184372095441,2012-11-28T06:48:47.477+00:00
3486,35184372095672,2012-11-14T11:12:36.234+00:00
3486,35184372097466,2012-11-11T19:22:08.304+00:00
3486,35184372098417,2012-11-05T08:59:33.526+00:00
3486,35184372099038,2012-10-23T09:32:58.639+00:00
3486,35184372099188,2012-11-18T05:22:42.907+00:00
3507,2199023255629,2012-01-25T00:23:03.820+00:00
3507,2199023258646,2010-09-08T02:41:12.062+00:00
3507,2199023260496,2010-04-16T07:08:19.547+00:00
3507,8796093025803,2012-11-15T23:01:51.739+00:00
3507,8796093029597,2012-07-28T18:25:34.425+00:00
3507,8796093030242,2011-12-29T03:13:02.254+00:00
3507,10995116281358,2012-07-17T06:52:03.215+00:00
3507,10995116285379,2011-07-18T11:47:21.654+00:00
3507,15393162790313,2011-08-15T17:30:49.290+00:00
3507,15393162796516,2012-04-05T19:32:00.354+00:00
3507,17592186047935,2011-07-21T08:37:05.307+00:00
3507,21990232563129,2012-04-10T08:31:39.922+00:00
3507,21990232564483,2012-11-12T19:52:43.543+00:00
3507,24189255814157,2012-10-28T00:59:27.699+00:00
3507,24189255816982,2012-05-17T03:06:30.990+00:00
3507,24189255818972,2011-12-31T15:23:31.477+00:00
3507,26388279070147,2012-08-25T10:52:41.674+00:00
3507,28587302326226,2012-07-03T19:44:39.367+00:00
3520,6328,2010-08-24T12:54:35.394+00:00
3520,7602,2012-01-20T23:17:17.079+00:00
3520,2199023256574,2010-10-01T02:30:51.317+00:00
3520,2199023260267,2011-08-29T12:53:23.451+00:00
3520,2199023260890,2011-09-02T10:31:09.248+00:00
3520,2199023263408,2011-04-07T09:58:01.732+00:00
3520,10995116286007,2012-09-17T12:39:44.311+00:00
3520,10995116286920,2011-05-07T19:42:31.292+00:00
3520,15393162795700,2011-12-16T19:32:01.865+00:00
3520,17592186049517,2011-12-30T17:39:05.244+00:00
3520,17592186054199,2012-08-28T04:44:08.035+00:00
3520,19791209303272,2012-10-19T08:38:30.435+00:00
3520,21990232559659,2012-02-09T02:43:16.440+00:00
3520,24189255812594,2012-09-22T13:39:37.388+00:00
3520,24189255815615,2012-01-09T01:16:26.329+00:00
3520,26388279074683,2012-05-26T13:43:24.316+00:00
3520,28587302330711,2012-10-22T18:47:03.506+00:00
3520,30786325578027,2012-11-15T17:14:21.998+00:00
3520,32985348836336,2012-09-11T21:02:04.764+00:00
3520,32985348836992,2012-08-09T23:58:31.966+00:00
3520,32985348838932,2012-10-30T16:14:57.138+00:00
3536,4546,2012-05-13T17:35:35.422+00:00
3536,7139,2010-08-28T22:51:28.571+00:00
3536,2199023255967,2012-05-17T06:33:23.324+00:00
3536,2199023256462,2010-07-13T01:46:22.934+00:00
3536,2199023259625,2012-04-06T18:19:58.184+00:00
3536,2199023261979,2010-08-01T10:22:08.025+00:00
3536,2199023265458,2011-08-03T11:23:00.291+00:00
3536,2199023265489,2012-05-26T03:15:02.951+00:00
3536,4398046517707,2011-08-15T05:48:08.973+00:00
3536,4398046518085,2010-12-24T05:55:33.315+00:00
3536,4398046520667,2010-06-14T08:29:22.437+00:00
3536,6597069770739,2012-07-27T22:21:40.178+00:00
3536,8796093022554,2012-01-19T14:50:18.310+00:00
3536,8796093025294,2010-11-15T22:03:50.767+00:00
3536,8796093025329,2010-11-11T21:39:01.032+00:00
3536,8796093030492,2012-07-14T16:07:59.569+00:00
3536,8796093032304,2012-01-31T14:32:23.338+00:00
3536,10995116277782,2011-10-04T20:56:32.658+00:00
3536,10995116285514,2012-09-29T19:30:09.004+00:00
3536,10995116287466,2012-08-11T01:13:38.398+00:00
3536,13194139533461,2012-06-28T00:28:08.142+00:00
3536,15393162789319,2012-06-06T14:52:18.049+00:00
3536,15393162789959,2012-01-08T11:39:13.169+00:00
3536,15393162792314,2012-03-26T21:16:01.330+00:00
3536,15393162792823,2011-06-21T15:50:01.595+00:00
3536,15393162796879,2012-04-12T07:49:58.694+00:00
3536,15393162798531,2011-04-25T14:53:49.171+00:00
3536,15393162799448,2011-11-11T18:32:52.306+00:00
3536,17592186045367,2012-11-08T22:58:05.586+00:00
3536,17592186048119,2011-09-24T10:49:51.093+00:00
3536,17592186049899,2011-06-19T08:20:57.599+00:00
3536,19791209306759,2011-12-26T20:33:15.154+00:00
3536,24189255811436,2012-05-28T16:34:21.295+00:00
3536,24189255814958,2012-07-14T11:54:48.518+00:00
3536,24189255815100,2012-08-05T18:39:18.086+00:00
3536,24189255816079,2012-09-01T13:46:46.351+00:00
3536,24189255818402,2012-02-17T20:35:04.416+00:00
3536,26388279068759,2012-03-18T22:02:38.533+00:00
3536,26388279071144,2012-09-21T14:53:31.103+00:00
3536,26388279073715,2012-09-29T02:20:36.512+00:00
3536,26388279076120,2012-06-22T21:23:13.082+00:00
3536,30786325581469,2012-08-30T15:10:10.258+00:00
3536,32985348835600,2012-10-15T10:25:38.985+00:00
3536,32985348837580,2012-09-18T07:55:35.663+00:00
3536,32985348838743,2012-09-04T17:59:12.519+00:00
3536,32985348841482,2012-09-11T06:05:09.762+00:00
3536,35184372094207,2012-10-06T01:49:52.861+00:00
3536,35184372097466,2012-11-20T08:34:11.497+00:00
3536,37383395352223,2012-11-21T00:11:17.268+00:00
3576,4398046519825,2011-09-12T23:08:43.482+00:00
3576,4398046520505,2011-03-10T00:17:28.776+00:00
3576,8796093032803,2011-01-21T08:26:16.326+00:00
3576,24189255817587,2012-06-23T03:45:00.699+00:00
3576,28587302323380,2012-04-13T19:13:38.473+00:00
3576,28587302326788,2012-11-05T19:39:30.801+00:00
3576,30786325584269,2012-09-22T14:44:22.518+00:00
3576,32985348838678,2012-09-13T17:28:12.449+00:00
3576,35184372092128,2012-11-07T01:03:24.008+00:00
3576,37383395346298,2012-11-17T08:16:19.846+00:00
3579,3825,2011-12-05T07:34:53.329+00:00
3579,5186,2012-10-31T13:14:25.636+00:00
3579,6575,2011-11-24T05:46:34.323+00:00
3579,9615,2010-04-23T19:44:26.726+00:00
3579,9677,2011-01-13T14:34:20.969+00:00
3579,2199023259835,2010-07-29T04:45:44.221+00:00
3579,2199023262183,2010-12-25T17:56:16.183+00:00
3579,4398046519313,2012-08-10T08:39:28.726+00:00
3579,6597069767047,2012-08-12T10:13:12.772+00:00
3579,6597069767973,2011-10-22T06:14:43.403+00:00
3579,6597069769061,2010-10-23T15:59:44.805+00:00
3579,6597069769816,2011-03-30T08:05:36.374+00:00
3579,6597069770709,2010-11-07T04:51:13.892+00:00
3579,6597069770934,2010-10-29T04:59:35.743+00:00
3579,6597069771304,2011-10-29T08:43:44.330+00:00
